Specimen ID,Location,Latitude,Longitude,Date,Collected InOn,Collectors,Sex,Family,Scientific name,Common name,ID by,Notes
1503717,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Eryngium hookeri,Allain/Pigott,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503718,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Eryngium hookeri,Allain/Pigott,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503719,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Eryngium hookeri,Allain/Pigott,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503720,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Eryngium hookeri,Allain/Pigott,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503721,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Eryngium hookeri,Allain/Pigott,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503722,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Verbena brasiliensis,Allain/Pigott,F,Apidae,Bombus impatiens,Common eastern bumble bee,Larry Allain,nd
1503723,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Verbena brasiliensis,Allain/Pigott,F,Apidae,Xylocopa micans,southern carpenter bee,Larry Allain,nd
1503724,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Verbena brasiliensis,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503725,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Phyla nodiflora,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503726,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Blue vane trap,Allain/Pigott,F,Apidae,Ptilothrix bombiformis ,Hibiscus Bee,Larry Allain,nd
1503727,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Solanum carolinense,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503728,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503729,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Xylocopa micans,southern carpenter bee,Larry Allain,nd
1503730,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503731,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Xylocopa micans,southern carpenter bee,Larry Allain,nd
1503732,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Xylocopa micans,southern carpenter bee,Larry Allain,nd
1503733,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503734,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,M,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503735,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503736,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Xylocopa micans,southern carpenter bee,Larry Allain,nd
1503737,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,M,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503738,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503739,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Apis mellifera,honeybee,Larry Allain,nd
1503740,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503741,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503742,Cameron Prairie NWR,29.976944,93.087922,7/19/2017,Lythrum alatum,Allain/Pigott,F,Megachilidae,Megachile brevis,Common little leaf cutter bee,Jack Neff,nd
1503744,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Helianthus angustifolius,Larry Allain,F,Megachilidae,Megachile brevis,Southeastern little leaf cutter bee,Jack Neff,nd
1503745,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Helianthus angustifolius,Larry Allain,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503746,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile texana,nd,Jack Neff,nd
1503747,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile texana,nd,Jack Neff,nd
1503748,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503749,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Arnoglossum ovatum,Larry Allain,F,Halictidae,Halictus ligatus/poeyi ,nd,Larry Allain,nd
1503751,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Eryngium yuccifolium,Larry Allain,F,Megachilidae,Megachile texana,nd,Jack Neff,nd
1503752,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Eryngium yuccifolium,Larry Allain,F,Megachilidae,Megachile texana,nd,Jack Neff,nd
1503753,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Eryngium yuccifolium,Larry Allain,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503754,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Eryngium yuccifolium,Larry Allain,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503755,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Pontederia cordata,Larry Allain,M,Apidae,Florilegus condignus,nd,Larry Allain,nd
1503756,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Pontederia cordata,Larry Allain,F,Apidae,Florilegus condignus,nd,Larry Allain,nd
1503757,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Pontederia cordata,Larry Allain,F,Apidae,Florilegus condignus,nd,Larry Allain,nd
1503758,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Pontederia cordata,Larry Allain,F,Apidae,Florilegus condignus,nd,Larry Allain,nd
1503759,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Pontederia cordata,Larry Allain,F,Apidae,Florilegus condignus,nd,Larry Allain,nd
1503760,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Pontederia cordata,Larry Allain,F,Apidae,Florilegus condignus,nd,Larry Allain,nd
1503761,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Rhexia mariana,Larry Allain,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503762,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Blue vane trap,Larry Allain,M,Apidae,Ptilothrix bombiformis ,Hibiscus Bee,Larry Allain,nd
1503763,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Blue vane trap,Larry Allain,M,Apidae,Ptilothrix bombiformis ,Hibiscus Bee,Larry Allain,nd
1503764,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Blue vane trap,Larry Allain,M,Apidae,Ptilothrix bombiformis ,Hibiscus Bee,Larry Allain,nd
1503765,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Blue vane trap,Larry Allain,M,Apidae,Ptilothrix bombiformis ,Hibiscus Bee,Larry Allain,nd
1503766,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Blue vane trap,Larry Allain,F,Apidae,Ptilothrix bombiformis ,Hibiscus Bee,Larry Allain,nd
1503767,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Oenothera lindheimeri,Larry Allain,F,Apidae,Bombus impatiens,Common eastern bumble bee,Larry Allain,nd
1503768,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Oenothera lindheimeri,Larry Allain,F,Apidae,Apis mellifera,honeybee,Larry Allain,nd
1503769,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Oenothera lindheimeri,Larry Allain,F,Apidae,Apis mellifera,honeybee,Larry Allain,nd
1503770,Esterwood Hwy 90 remnant,30.186994,92.423833,7/20/2017,Oenothera lindheimeri,Larry Allain,F,Apidae,Bombus impatiens,Common eastern bumble bee,Larry Allain,nd
1503771,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Pontederia cordata,Allain/Pigott,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503772,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Pluchea baccharis,Allain/Pigott,M,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503773,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Pluchea baccharis,Allain/Pigott,F,Megachilidae,Megachile brevis,Southeastern little leaf cutter bee,Jack Neff,nd
1503774,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Arnoglossum ovatum,Allain/Pigott,F,Halictidae,Augochloropsis metallica,Sweat bee,Larry Allain,nd
1503775,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Arnoglossum ovatum,Allain/Pigott,F,Halictidae,Augochloropsis metallica,Sweat bee,Larry Allain,nd
1503776,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Arnoglossum ovatum,Allain/Pigott,F,Halictidae,Augochloropsis metallica,Sweat bee,Larry Allain,nd
1503777,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Arnoglossum ovatum,Allain/Pigott,F,Halictidae,Augochloropsis metallica,Sweat bee,Larry Allain,nd
1503778,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Lythrum alatum,Allain/Pigott,F,Megachilidae,Megachile brevis,Southeastern little leaf cutter bee,Jack Neff,nd
1503779,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Lythrum alatum,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503780,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Xyris difformis,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503781,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,not on flower/in trap,Allain/Pigott,F,Apidae,Xylocopa virginica,Eastern carpenter bee,Larry Allain,nd
1503782,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Rosa bracteata,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503783,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Oenothera lindheimeri,Allain/Pigott,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503784,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Blue vane trap,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503785,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Blue vane trap,Allain/Pigott,F,Apidae,Ptilothrix bombiformis ,Hibiscus Bee,Larry Allain,nd
1503786,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Blue vane trap,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503787,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Hypericum galioides,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503788,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Hypericum galioides,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503789,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Hypericum galioides,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503790,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Hypericum galioides,Allain/Pigott,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503791,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Hypericum galioides,Allain/Pigott,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503792,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Hypericum galioides,Allain/Pigott,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503793,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Hypericum galioides,Allain/Pigott,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503794,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Rhexia mariana,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503795,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Rhexia mariana,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503796,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Rhexia mariana,Allain/Pigott,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503797,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Rhexia mariana,Allain/Pigott,F,Apidae,Xylocopa micans,southern carpenter bee,Larry Allain,nd
1503798,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Rhexia mariana,Allain/Pigott,F,Halictidae,Augochloropsis metallica,Sweat bee,Larry Allain,nd
1503799,Grey Ranch remnant Plot 1,30.122333,93.599511,7/25/2017,Rhexia mariana,Allain/Pigott,F,Halictidae,Augochloropsis metallica,Sweat bee,Larry Allain,nd
1503800,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Blue vane trap,Larry Allain,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503801,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Blue vane trap,Larry Allain,M,Apidae,Xylocopa micans,southern carpenter bee,Larry Allain,nd
1503802,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Blue vane trap,Larry Allain,M,Apidae,Xylocopa virginica,Eastern carpenter bee,Larry Allain,nd
1503803,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hydrolea ovata,Larry Allain,M,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503804,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,not on flower/in trap,Larry Allain,M,Apidae,Xylocopa micans,southern carpenter bee,Larry Allain,nd
1503805,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Rhexia mariana,Larry Allain,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503806,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Rhexia mariana,Larry Allain,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503807,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Rhexia mariana,Larry Allain,F,Halictidae,Augochloropsis metallica,Sweat bee,Larry Allain,nd
1503808,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Pycnanthemum tenuifolium,Larry Allain,F,Megachilidae,Coelioxys octodentata,Cuckoo leaf cutter bee,Jack Neff,nd
1503809,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Pycnanthemum tenuifolium,Larry Allain,F,Halictidae,Augochloropsis metallica,Sweat bee,Larry Allain,nd
1503810,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Pycnanthemum tenuifolium,Larry Allain,F,Halictidae,Augochloropsis metallica,Sweat bee,Larry Allain,nd
1503811,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Pycnanthemum tenuifolium,Larry Allain,F,Halictidae,Lasioglossum trigeminum,nd,Jack Neff,nd
1503812,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Pycnanthemum tenuifolium,Larry Allain,F,Halictidae,Lasioglossum trigeminum,nd,Jack Neff,nd
1503813,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503814,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503815,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503816,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Bombus griseocollis,Brown belted Bumble Bee,Larry Allain,nd
1503817,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503818,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Xylocopa virginica,Eastern carpenter bee,Larry Allain,nd
1503819,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Xylocopa virginica,Eastern carpenter bee,Larry Allain,nd
1503820,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503821,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503822,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Apidae,Xylocopa virginica,Eastern carpenter bee,Larry Allain,nd
1503823,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile gentilis,nd,Jack Neff,nd
1503824,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile brevis,Southeastern little leaf cutter bee,Jack Neff,nd
1503825,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503826,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile albitarsis,White footed leaf cutter bee,Jack Neff,nd
1503827,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503828,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503829,Grey Ranch remnant Plot 2,30.125486,93.608089,7/28/2017,Hypericum galioides,Larry Allain,F,Megachilidae,Megachile mendica,Flat tailed leaf cutter bee,Jack Neff,nd
1503830,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Bombus pensylvanicus,American bumble bee,Larry Allain,nd
1503831,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Ceratina dupla,Doubled ceratina,Jack Neff,nd
1503832,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Halictidae,Lasioglossum reticulatum,small blue metallic bee,Jack Neff,nd
1503833,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Ceratina dupla,Doubled ceratina,Jack Neff,nd
1503834,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Melitoma taurea,Mallow bee,Larry Allain,nd
1503835,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Melissodes bimaculata,Two spotted Long horned Bee,Larry Allain,nd
1503836,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Ceratina dupla,Doubled ceratina,Jack Neff,nd
1503837,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Melitoma taurea,Mallow bee,Larry Allain,nd
1503838,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Halictidae,Lasioglossum trigeminum,nd,Jack Neff,nd
1503839,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Ceratina dupla,Doubled ceratina,Jack Neff,nd
1503840,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Ceratina dupla,Doubled ceratina,Jack Neff,nd
1503841,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Ceratina dupla,Doubled ceratina,Jack Neff,nd
1503842,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Halictidae,Lasioglossum imitatum,nd,Jack Neff,nd
1503843,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Apidae,Ceratina dupla,Doubled ceratina,Jack Neff,nd
1503844,ULL Ecology Center Old field,30.306767,92.013486,8/1/2017,Blue vane trap,Allain/Espanosa,F,Halictidae,Halictus ligatus/poeyi ,nd,Larry Allain,nd
